"","Value","Std.Error","t-value","p-value"
"(Intercept)",0.577372296390743,0.0738690688709009,7.8161577669241,0
"temp_seasonality",-3.45869952981922e-05,2.68710761481333e-05,-1.28714589276302,0.204
"prop_bee_angios",-0.450323630360375,1.61518823929039,-0.278805664507697,0.782
"temp_seasonality:prop_bee_angios",0.000208888916219178,0.000323025008253351,0.64666484291317,0.521
